date,room,device,total_kwh,avg_power,max_power,avg_temperature,avg_humidity,active_readings,total_readings,usage_rate
2026-03-12,Bedroom,Lights,0.3475,14.479166666666666,55.1,22.101041666666664,60.0,26,96,0.271
2026-03-12,Kitchen,Heater,13.0953,545.634375,2266.9,27.188541666666666,65.16562499999999,26,96,0.271
2026-03-12,Kitchen,Lights,1.1312,47.12395833333333,82.8,27.211458333333336,65.55104166666666,63,96,0.656
2026-03-12,Living Room,AC,12.9492,539.5552083333333,1716.8,24.33020833333333,56.32083333333333,32,96,0.333
2026-03-12,Living Room,Fan,0.7606999999999999,31.821875000000002,84.9,24.006249999999998,57.134375,37,96,0.385
2026-03-12,Living Room,Lights,0.7451,31.034375,68.7,24.23645833333333,57.32395833333334,48,96,0.5
2026-03-12,Office,AC,11.2896,470.40208333333334,1807.7,24.303124999999998,51.084375,27,96,0.281
2026-03-12,Office,Fan,0.7662,32.0375,85.5,23.974999999999998,51.684374999999996,38,96,0.396
2026-03-12,Office,Lights,0.9824,40.940625000000004,89.5,24.18541666666667,52.184374999999996,49,96,0.51
2026-03-13,Bathroom,Heater,8.1036,337.64687499999997,1828.1,25.2,71.91145833333333,20,96,0.208
2026-03-13,Bathroom,Lights,0.4706,19.602083333333333,48.1,25.078125,72.36562500000001,42,96,0.438
2026-03-13,Bedroom,AC,15.42,642.4968749999999,1545.1,22.23645833333333,60.29895833333333,44,96,0.458
2026-03-13,Bedroom,Fan,0.5558,23.295833333333334,85.9,22.434375,61.58541666666667,25,96,0.26
2026-03-13,Bedroom,Lights,0.3728,15.532291666666666,55.1,22.105208333333334,60.42395833333333,28,96,0.292
2026-03-13,Kitchen,Heater,10.8496,452.0677083333333,2198.9,27.303124999999998,65.40104166666667,22,96,0.229
2026-03-13,Kitchen,Lights,0.8483,35.338541666666664,82.3,27.339583333333334,65.34375,46,96,0.479
2026-03-13,Living Room,AC,14.0856,586.9031249999999,1693.8,24.334374999999998,57.36770833333333,36,96,0.375
2026-03-13,Living Room,Fan,0.7887,32.98645833333333,86.1,24.541666666666668,58.225,38,96,0.396
2026-03-13,Living Room,Lights,0.6029,25.1125,69.0,24.1125,57.588541666666664,38,96,0.396
2026-03-13,Office,AC,12.7417,530.9052083333333,1803.8,24.287499999999998,52.721875000000004,30,96,0.312
2026-03-13,Office,Fan,0.8177,34.182291666666664,86.2,24.39270833333333,53.396875,40,96,0.417
2026-03-13,Office,Lights,0.8499,35.41041666666667,89.4,24.141666666666666,52.42916666666667,42,96,0.438
2026-03-14,Bathroom,Heater,4.2813,178.38333333333333,1837.2,24.021874999999998,71.00104166666667,10,96,0.104
2026-03-14,Bathroom,Lights,0.4954,20.628125,48.2,23.957291666666666,71.64166666666667,43,96,0.448
2026-03-14,Bedroom,AC,17.7095,737.8979166666667,1547.8,20.946875000000002,60.244791666666664,51,96,0.531
2026-03-14,Bedroom,Fan,0.5048,21.197916666666668,85.4,20.790625000000002,60.13958333333333,22,96,0.229
2026-03-14,Bedroom,Lights,0.41,17.082291666666666,55.0,21.027083333333334,59.817708333333336,31,96,0.323
2026-03-14,Kitchen,Heater,8.7178,363.23854166666666,2298.3,25.967708333333334,63.70104166666667,17,96,0.177
2026-03-14,Kitchen,Lights,0.9921,41.356249999999996,82.0,26.020833333333332,64.91666666666667,54,96,0.562
2026-03-14,Living Room,AC,12.523,521.7989583333333,1711.8,23.067708333333332,57.65625,31,96,0.323
2026-03-14,Living Room,Fan,0.7823,32.725,86.0,22.829166666666666,56.871874999999996,38,96,0.396
2026-03-14,Living Room,Lights,0.7008,29.212500000000002,69.0,22.974999999999998,57.09583333333333,45,96,0.469
2026-03-14,Office,AC,12.6799,528.3229166666666,1806.7,22.971875,52.54895833333333,30,96,0.312
2026-03-14,Office,Fan,0.8142,34.045833333333334,85.2,22.76770833333333,51.80833333333334,40,96,0.417
2026-03-14,Office,Lights,1.0352000000000001,43.135416666666664,89.7,22.911458333333332,51.83645833333333,51,96,0.531
2026-03-15,Bathroom,Heater,5.8568,244.0427083333333,1839.4,25.909375,71.79791666666667,14,96,0.146
2026-03-15,Bathroom,Lights,0.4872,20.297916666666666,48.3,26.04375,72.78958333333334,43,96,0.448
2026-03-15,Bedroom,AC,19.466,811.0822916666666,1525.9,22.961458333333336,60.95208333333333,57,96,0.594
2026-03-15,Bedroom,Fan,0.6048,25.353125000000002,85.8,22.839583333333334,60.14166666666667,28,96,0.292
2026-03-15,Bedroom,Lights,0.3822,15.933333333333332,53.7,23.070833333333336,60.68333333333334,30,96,0.312
2026-03-15,Kitchen,Heater,11.2895,470.38958333333335,2280.6,27.82604166666667,65.45,22,96,0.229
2026-03-15,Kitchen,Lights,0.9826,40.93020833333333,82.5,28.025000000000002,66.04895833333333,53,96,0.552
2026-03-15,Living Room,AC,15.703100000000001,654.303125,1723.8,24.953125,58.03854166666667,40,96,0.417
2026-03-15,Living Room,Fan,0.8646,36.13333333333333,85.9,24.890625,56.65833333333333,41,96,0.427
2026-03-15,Living Room,Lights,0.6486,27.023958333333336,68.6,24.978125000000002,58.35208333333333,42,96,0.438
2026-03-15,Office,AC,12.6817,528.3958333333334,1800.7,24.837500000000002,53.11041666666667,30,96,0.312
2026-03-15,Office,Fan,0.816,34.119791666666664,85.4,24.866666666666664,51.856249999999996,40,96,0.417
2026-03-15,Office,Lights,0.9744,40.590624999999996,89.1,25.032291666666666,53.24791666666667,50,96,0.521
2026-03-16,Bathroom,Heater,8.921100000000001,371.71979166666665,1801.5,25.172916666666666,73.24895833333333,22,96,0.229
2026-03-16,Bathroom,Lights,0.4429,18.448958333333334,48.0,25.15833333333333,73.42083333333333,39,96,0.406
2026-03-16,Bedroom,AC,14.8393,618.3104166666667,1545.5,22.264583333333334,62.682291666666664,42,96,0.438
2026-03-16,Bedroom,Fan,0.5428,22.761458333333334,86.0,22.255208333333332,61.86875,24,96,0.25
2026-03-16,Bedroom,Lights,0.478,19.909375,54.4,22.229166666666668,62.11875,37,96,0.385
2026-03-16,Kitchen,Heater,10.363999999999999,431.83437499999997,2295.6,27.159375,66.58958333333334,20,96,0.208
2026-03-16,Kitchen,Lights,0.958,39.9125,82.1,27.177083333333332,66.95833333333333,52,96,0.542
2026-03-16,Living Room,AC,14.6578,610.7447916666666,1698.0,24.235416666666666,59.75208333333333,37,96,0.385
2026-03-16,Living Room,Fan,0.8804,36.80520833333333,85.7,24.150000000000002,59.13229166666667,43,96,0.448
2026-03-16,Living Room,Lights,0.6297,26.235416666666666,68.3,24.292708333333334,59.09583333333333,40,96,0.417
2026-03-16,Office,AC,12.6744,528.103125,1774.5,24.239583333333332,54.76666666666667,30,96,0.312
2026-03-16,Office,Fan,0.909,37.98645833333333,86.2,24.153125,53.853125,44,96,0.458
2026-03-16,Office,Lights,0.8845000000000001,36.854166666666664,89.6,24.266666666666666,54.040625,43,96,0.448
2026-03-17,Bathroom,Heater,5.6652000000000005,236.046875,1747.1,25.328125,72.83645833333334,14,96,0.146
2026-03-17,Bathroom,Lights,0.519,21.618750000000002,48.1,25.41875,73.27395833333334,47,96,0.49
2026-03-17,Bedroom,AC,15.9697,665.4125,1484.9,22.426041666666666,61.62395833333333,46,96,0.479
2026-03-17,Bedroom,Fan,0.5456,22.8875,86.2,22.303124999999998,61.38645833333334,24,96,0.25
2026-03-17,Bedroom,Lights,0.3516,14.646875,55.1,22.400000000000002,61.703125,27,96,0.281
2026-03-17,Kitchen,Heater,9.2723,386.346875,2238.1,27.315625,66.10729166666667,18,96,0.188
2026-03-17,Kitchen,Lights,0.8446,35.18125,81.4,27.402083333333334,66.65625,45,96,0.469
2026-03-17,Living Room,AC,14.6278,609.4968749999999,1712.0,24.378125,58.815625000000004,37,96,0.385
2026-03-17,Living Room,Fan,0.8253,34.50416666666667,85.7,24.27916666666667,58.11041666666667,40,96,0.417
2026-03-17,Living Room,Lights,0.6073,25.3,68.6,24.465625,58.59166666666667,39,96,0.406
2026-03-17,Office,AC,13.6259,567.7531250000001,1806.1,24.381249999999998,53.54583333333333,33,96,0.344
2026-03-17,Office,Fan,0.7857999999999999,32.856249999999996,85.4,24.26354166666667,53.23229166666667,38,96,0.396
2026-03-17,Office,Lights,0.8596,35.80833333333333,88.7,24.401041666666668,53.541666666666664,43,96,0.448
2026-03-18,Bathroom,Heater,5.0126,208.86249999999998,1822.1,24.697916666666668,70.90416666666667,12,96,0.125
2026-03-18,Bathroom,Lights,0.4432,18.466666666666665,48.3,24.723958333333332,71.75729166666666,39,96,0.406
2026-03-18,Bedroom,AC,17.7399,739.1437500000001,1552.4,21.713541666666668,59.82916666666667,51,96,0.531
2026-03-18,Bedroom,Fan,0.5359,22.48125,86.0,21.565625,60.028124999999996,24,96,0.25
2026-03-18,Bedroom,Lights,0.3564,14.853125,54.1,21.672916666666666,60.057291666666664,27,96,0.281
2026-03-18,Kitchen,Heater,13.5304,563.7666666666667,2292.0,26.741666666666664,64.3,26,96,0.271
2026-03-18,Kitchen,Lights,1.0415,43.39166666666667,82.7,26.746875,65.06875000000001,57,96,0.594
2026-03-18,Living Room,AC,13.6255,567.728125,1713.9,23.628125,56.925000000000004,34,96,0.354
2026-03-18,Living Room,Fan,0.9365,39.126041666666666,85.6,23.840625,56.77916666666667,47,96,0.49
2026-03-18,Living Room,Lights,0.5925,24.681250000000002,68.5,23.68958333333333,57.32395833333334,38,96,0.396
2026-03-18,Office,AC,11.1324,463.84999999999997,1767.2,23.73125,51.63854166666667,26,96,0.271
2026-03-18,Office,Fan,0.8816999999999999,36.853125,85.4,23.780208333333334,51.665625,43,96,0.448
2026-03-18,Office,Lights,0.9826,40.96041666666667,89.6,23.703125,52.08229166666666,48,96,0.5
2026-03-19,Bathroom,Heater,6.930400000000001,288.76875,1822.9,24.6375,71.44375000000001,17,96,0.177
2026-03-19,Bathroom,Lights,0.4225,17.602083333333333,47.6,24.659375,71.84375,38,96,0.396
2026-03-19,Bedroom,AC,19.9711,832.140625,1551.2,21.588541666666668,59.26979166666666,58,96,0.604
2026-03-19,Bedroom,Fan,0.6133,25.6875,85.9,21.661458333333332,60.416666666666664,28,96,0.292
2026-03-19,Bedroom,Lights,0.3885,16.1875,54.4,21.721875,60.5625,29,96,0.302
2026-03-19,Kitchen,Heater,10.5316,438.8145833333333,2278.8,26.676041666666666,64.33020833333333,20,96,0.208
2026-03-19,Kitchen,Lights,1.1068,46.12083333333334,82.8,26.601041666666664,64.99270833333334,60,96,0.625
2026-03-19,Living Room,AC,12.6725,528.0041666666667,1713.0,23.48229166666667,56.56041666666667,32,96,0.333
2026-03-19,Living Room,Fan,0.9226,38.54270833333333,85.1,23.70520833333333,57.46666666666667,47,96,0.49
2026-03-19,Living Room,Lights,0.6807,28.373958333333334,67.7,23.771874999999998,57.31145833333333,44,96,0.458
2026-03-19,Office,AC,9.9232,413.453125,1798.1,23.596875,50.994791666666664,23,96,0.24
2026-03-19,Office,Fan,0.835,34.907291666666666,86.0,23.566666666666666,52.14895833333333,42,96,0.438
2026-03-19,Office,Lights,0.9606,40.018750000000004,88.8,23.805208333333336,52.03333333333333,47,96,0.49
2026-03-20,Bathroom,Heater,8.5758,357.3197916666666,1754.3,26.096875,71.32916666666667,21,96,0.219
2026-03-20,Bathroom,Lights,0.5042,21.006249999999998,47.4,26.06458333333333,71.81979166666666,46,96,0.479
2026-03-20,Bedroom,AC,18.295,762.2989583333333,1540.7,22.769791666666666,60.24583333333334,53,96,0.552
2026-03-20,Bedroom,Fan,0.45439999999999997,19.089583333333334,85.7,22.995833333333334,60.036458333333336,19,96,0.198
2026-03-20,Bedroom,Lights,0.428,17.838541666666668,55.0,23.032291666666666,60.01458333333333,33,96,0.344
2026-03-20,Kitchen,Heater,12.2528,510.53125,2290.8,28.04375,64.18645833333333,24,96,0.25
2026-03-20,Kitchen,Lights,1.1024,45.940625000000004,81.7,27.90416666666667,65.14687500000001,60,96,0.625
2026-03-20,Living Room,AC,10.8024,450.109375,1686.8,24.745833333333334,57.356249999999996,27,96,0.281
2026-03-20,Living Room,Fan,0.7121999999999999,29.796875,85.5,25.037499999999998,57.005208333333336,34,96,0.354
2026-03-20,Living Room,Lights,0.7758,32.33541666666667,68.5,24.832291666666666,56.82916666666667,50,96,0.521
2026-03-20,Office,AC,12.8528,535.5333333333333,1756.9,24.971875,52.27708333333334,30,96,0.312
2026-03-20,Office,Fan,0.7713,32.253125000000004,86.0,25.172916666666666,52.168749999999996,37,96,0.385
2026-03-20,Office,Lights,1.0036,41.813541666666666,89.7,25.015625,51.88854166666667,50,96,0.521
2026-03-21,Bathroom,Heater,8.2789,344.95416666666665,1830.8,25.108333333333334,72.28750000000001,20,96,0.208
2026-03-21,Bathroom,Lights,0.4502,18.770833333333332,48.0,25.213541666666668,72.346875,40,96,0.417
2026-03-21,Bedroom,AC,15.5802,649.1791666666667,1531.4,22.114583333333332,60.20729166666666,44,96,0.458
2026-03-21,Bedroom,Fan,0.7458,31.193749999999998,86.0,22.215625,60.78854166666667,36,96,0.375
2026-03-21,Bedroom,Lights,0.368,15.327083333333334,53.3,22.153125,60.79583333333333,28,96,0.292
2026-03-21,Kitchen,Heater,12.556,523.1687499999999,2299.5,27.099999999999998,65.70416666666667,25,96,0.26
2026-03-21,Kitchen,Lights,1.1419,47.57395833333334,82.4,27.257291666666664,65.73854166666666,62,96,0.646
2026-03-21,Living Room,AC,12.5831,524.2937499999999,1720.0,24.155208333333334,56.99270833333333,31,96,0.323
2026-03-21,Living Room,Fan,0.8288,34.64479166666667,85.6,24.134375000000002,58.041666666666664,41,96,0.427
2026-03-21,Living Room,Lights,0.5989,24.95,68.1,24.055208333333336,57.59583333333333,38,96,0.396
2026-03-21,Office,AC,11.0334,459.71458333333334,1750.0,24.139583333333334,51.92291666666667,26,96,0.271
2026-03-21,Office,Fan,0.8251999999999999,34.503125000000004,85.9,24.226041666666664,52.81666666666666,40,96,0.417
2026-03-21,Office,Lights,1.0148,42.28958333333333,89.6,24.191666666666666,52.609375,51,96,0.531
2026-03-22,Bathroom,Heater,7.4902,312.09166666666664,1808.0,25.992708333333336,75.075,18,96,0.188
2026-03-22,Bathroom,Lights,0.431,17.95625,47.8,26.151041666666668,74.89895833333334,39,96,0.406
2026-03-22,Bedroom,AC,18.3045,762.6843749999999,1548.4,22.930208333333336,63.856249999999996,52,96,0.542
2026-03-22,Bedroom,Fan,0.5811999999999999,24.365624999999998,85.9,23.007291666666664,63.49583333333334,27,96,0.281
2026-03-22,Bedroom,Lights,0.4335,18.058333333333334,55.1,23.162499999999998,63.51666666666667,33,96,0.344
2026-03-22,Kitchen,Heater,9.341999999999999,389.253125,2294.8,27.81041666666667,68.00833333333334,18,96,0.188
2026-03-22,Kitchen,Lights,1.2108,50.44895833333334,82.4,28.079166666666666,68.28854166666666,66,96,0.688
2026-03-22,Living Room,AC,14.1405,589.2010416666667,1720.8,24.972916666666666,61.10729166666667,35,96,0.365
2026-03-22,Living Room,Fan,0.8409,35.159375000000004,85.3,24.913541666666664,60.61770833333333,42,96,0.438
2026-03-22,Living Room,Lights,0.572,23.829166666666666,67.9,25.18541666666667,60.43958333333333,36,96,0.375
2026-03-22,Office,AC,13.690900000000001,570.4489583333333,1800.4,24.8625,56.278124999999996,32,96,0.333
2026-03-22,Office,Fan,0.8021,33.55104166666667,85.2,24.953125,55.50416666666666,40,96,0.417
2026-03-22,Office,Lights,0.9269000000000001,38.621874999999996,89.0,25.1125,55.23333333333333,47,96,0.49
2026-03-23,Bathroom,Heater,6.3084999999999996,262.8520833333333,1742.7,24.166666666666668,69.21458333333334,16,96,0.167
2026-03-23,Bathroom,Lights,0.449,18.720833333333335,48.3,24.045833333333334,68.55833333333334,40,96,0.417
2026-03-23,Bedroom,AC,14.9186,621.6125000000001,1551.6,20.936458333333334,58.505208333333336,42,96,0.438
2026-03-23,Bedroom,Fan,0.5151,21.617708333333336,86.1,21.201041666666665,57.958333333333336,23,96,0.24
2026-03-23,Bedroom,Lights,0.3184,13.272916666666667,55.1,21.003125,56.9125,24,96,0.25
2026-03-23,Kitchen,Heater,10.5901,441.2572916666666,2276.4,26.046875,62.53020833333333,21,96,0.219
2026-03-23,Kitchen,Lights,1.0011,41.71145833333333,82.8,26.061458333333334,61.8375,54,96,0.562
2026-03-23,Living Room,AC,13.4055,558.5625,1720.4,22.858333333333334,55.36041666666667,34,96,0.354
2026-03-23,Living Room,Fan,0.9025,37.696875,86.2,23.16979166666667,55.109375,45,96,0.469
2026-03-23,Living Room,Lights,0.6117,25.471875,68.6,23.015625,53.92083333333333,39,96,0.406
2026-03-23,Office,AC,12.5165,521.5208333333334,1805.4,23.005208333333332,50.26979166666666,30,96,0.312
2026-03-23,Office,Fan,0.7878,32.94166666666667,83.8,23.133333333333336,50.20104166666667,39,96,0.406
2026-03-23,Office,Lights,1.0615,44.229166666666664,88.6,23.075,48.834375,54,96,0.562
2026-03-24,Bathroom,Heater,8.0997,337.47499999999997,1763.5,24.957291666666666,73.315625,20,96,0.208
2026-03-24,Bathroom,Lights,0.4666,19.460416666666667,47.8,25.228125000000002,72.68645833333333,42,96,0.438
2026-03-24,Bedroom,AC,17.421,725.8614583333333,1550.2,21.957291666666666,61.775,49,96,0.51
2026-03-24,Bedroom,Fan,0.6665,27.914583333333336,85.8,22.04375,60.862500000000004,32,96,0.333
2026-03-24,Bedroom,Lights,0.3817,15.893749999999999,55.1,22.097916666666666,61.46145833333333,30,96,0.312
2026-03-24,Kitchen,Heater,9.8173,409.0552083333334,2282.2,26.988541666666666,66.51145833333334,19,96,0.198
2026-03-24,Kitchen,Lights,1.0633,44.31666666666666,82.7,27.214583333333334,66.425,57,96,0.594
2026-03-24,Living Room,AC,14.9022,620.9260416666667,1717.9,23.95520833333333,59.23229166666667,38,96,0.396
2026-03-24,Living Room,Fan,0.8603,35.94583333333333,85.8,23.95520833333333,58.18645833333333,42,96,0.438
2026-03-24,Living Room,Lights,0.5008,20.871875,68.8,24.18541666666667,58.369791666666664,32,96,0.333
2026-03-24,Office,AC,10.5742,440.59375,1771.2,24.022916666666664,53.73229166666667,25,96,0.26
2026-03-24,Office,Fan,0.8003,33.471875000000004,85.7,24.075,52.75,39,96,0.406
2026-03-24,Office,Lights,0.8004,33.346875000000004,89.4,24.177083333333332,53.34375,40,96,0.417
2026-03-25,Bathroom,Heater,5.1475,214.48541666666665,1795.6,25.45,71.52187500000001,12,96,0.125
2026-03-25,Bathroom,Lights,0.4496,18.7375,48.1,25.219791666666666,71.9875,40,96,0.417
2026-03-25,Bedroom,AC,17.5277,730.3364583333333,1548.1,22.119791666666668,60.401041666666664,49,96,0.51
2026-03-25,Bedroom,Fan,0.694,29.038541666666664,86.0,22.337500000000002,60.021875,33,96,0.344
2026-03-25,Bedroom,Lights,0.4167,17.366666666666667,55.2,22.26875,60.518750000000004,32,96,0.333
2026-03-25,Kitchen,Heater,10.906699999999999,454.45,2294.9,27.510416666666668,65.01354166666667,21,96,0.219
2026-03-25,Kitchen,Lights,0.992,41.324999999999996,82.4,27.135416666666668,65.12604166666667,55,96,0.573
2026-03-25,Living Room,AC,11.9649,498.54791666666665,1689.1,24.0125,57.192708333333336,30,96,0.312
2026-03-25,Living Room,Fan,0.9022,37.69166666666667,86.0,24.18541666666667,56.725,44,96,0.458
2026-03-25,Living Room,Lights,0.5632,23.461458333333336,68.8,24.115624999999998,57.28541666666666,35,96,0.365
2026-03-25,Office,AC,15.688600000000001,653.7020833333333,1802.1,24.092708333333334,52.24270833333333,38,96,0.396
2026-03-25,Office,Fan,0.8105,33.889583333333334,86.2,24.253125,52.041666666666664,39,96,0.406
2026-03-25,Office,Lights,1.0975,45.73229166666667,87.4,24.297916666666666,51.96458333333334,56,96,0.583
2026-03-26,Bathroom,Heater,10.1532,423.04270833333334,1800.9,25.313541666666666,71.39687500000001,26,96,0.271
2026-03-26,Bathroom,Lights,0.4838,20.173958333333335,47.2,25.348958333333332,71.68645833333333,44,96,0.458
2026-03-26,Bedroom,AC,18.532700000000002,772.1822916666666,1544.9,22.28333333333333,60.338541666666664,53,96,0.552
2026-03-26,Bedroom,Fan,0.6112,25.616666666666664,85.6,22.3,58.90520833333333,28,96,0.292
2026-03-26,Bedroom,Lights,0.3493,14.565624999999999,54.8,22.43958333333333,60.40208333333334,27,96,0.281
2026-03-26,Kitchen,Heater,13.0716,544.646875,2231.8,27.38854166666667,64.49479166666667,26,96,0.271
2026-03-26,Kitchen,Lights,1.0505,43.76145833333334,82.3,27.364583333333332,65.434375,57,96,0.594
2026-03-26,Living Room,AC,16.2025,675.0958333333333,1719.7,24.31041666666667,57.199999999999996,41,96,0.427
2026-03-26,Living Room,Fan,0.7232,30.26875,85.7,24.31458333333333,56.26666666666667,35,96,0.365
2026-03-26,Living Room,Lights,0.6204,25.863541666666666,68.2,24.275000000000002,57.23333333333333,40,96,0.417
2026-03-26,Office,AC,14.0129,583.8645833333334,1769.7,24.244791666666668,51.93333333333334,34,96,0.354
2026-03-26,Office,Fan,0.7708,32.248958333333334,85.9,24.29375,51.395833333333336,37,96,0.385
2026-03-26,Office,Lights,1.1462,47.760416666666664,89.6,24.476041666666664,52.34270833333333,58,96,0.604
2026-03-27,Bathroom,Heater,6.5691,273.70937499999997,1770.9,25.671875,75.47604166666666,16,96,0.167
2026-03-27,Bathroom,Lights,0.4923,20.509375000000002,47.8,25.352083333333336,74.75,44,96,0.458
2026-03-27,Bedroom,AC,21.9936,916.4041666666667,1547.4,22.45625,63.03020833333333,65,96,0.677
2026-03-27,Bedroom,Fan,0.5337999999999999,22.39270833333333,85.2,22.409375,62.786458333333336,24,96,0.25
2026-03-27,Bedroom,Lights,0.4279,17.840625,55.0,22.420833333333334,63.331250000000004,33,96,0.344
2026-03-27,Kitchen,Heater,12.9909,541.2895833333333,2268.6,27.616666666666664,69.09791666666666,25,96,0.26
2026-03-27,Kitchen,Lights,0.9098,37.893750000000004,82.3,27.364583333333332,67.69479166666666,48,96,0.5
2026-03-27,Living Room,AC,14.7129,613.0322916666667,1724.7,24.558333333333334,60.2125,38,96,0.396
2026-03-27,Living Room,Fan,0.8954,37.39895833333333,86.2,24.535416666666666,59.65,44,96,0.458
2026-03-27,Living Room,Lights,0.6151,25.603125000000002,69.0,24.295833333333334,59.84791666666666,39,96,0.406
2026-03-27,Office,AC,12.4134,517.225,1807.5,24.505208333333332,55.28541666666666,29,96,0.302
2026-03-27,Office,Fan,0.8452,35.322916666666664,86.0,24.34375,54.578125,41,96,0.427
2026-03-27,Office,Lights,0.8487,35.358333333333334,89.5,24.395833333333332,54.70104166666667,42,96,0.438
2026-03-28,Bathroom,Heater,7.7514,322.97812500000003,1824.4,24.70520833333333,70.75104166666667,19,96,0.198
2026-03-28,Bathroom,Lights,0.5156000000000001,21.5,48.1,24.806250000000002,70.43124999999999,46,96,0.479
2026-03-28,Bedroom,AC,16.1176,671.5677083333334,1525.5,21.647916666666664,60.03541666666666,47,96,0.49
2026-03-28,Bedroom,Fan,0.5012,21.047916666666666,85.8,21.70625,58.89479166666666,22,96,0.229
2026-03-28,Bedroom,Lights,0.4386,18.284375,54.5,21.7625,58.48854166666666,33,96,0.344
2026-03-28,Kitchen,Heater,10.754,448.07916666666665,2263.4,26.829166666666666,64.19375000000001,21,96,0.219
2026-03-28,Kitchen,Lights,0.9697,40.396875,82.8,26.79895833333333,63.85,52,96,0.542
2026-03-28,Living Room,AC,12.2563,510.6958333333334,1714.0,23.632291666666664,57.333333333333336,31,96,0.323
2026-03-28,Living Room,Fan,0.665,27.84583333333333,86.1,23.8,56.07708333333333,31,96,0.323
2026-03-28,Living Room,Lights,0.6374,26.555208333333336,69.0,23.825,55.921875,41,96,0.427
2026-03-28,Office,AC,11.5665,481.93333333333334,1763.5,23.7,51.80625,28,96,0.292
2026-03-28,Office,Fan,0.8303,34.725,85.7,23.719791666666666,51.043749999999996,41,96,0.427
2026-03-28,Office,Lights,0.9828,40.95520833333333,89.1,23.695833333333336,50.80833333333334,49,96,0.51
2026-03-29,Bathroom,Heater,6.6049,275.2104166666667,1819.3,25.619791666666668,72.253125,16,96,0.167
2026-03-29,Bathroom,Lights,0.4079,17.003125,47.7,25.662499999999998,71.94166666666666,36,96,0.375
2026-03-29,Bedroom,AC,18.8143,783.9343749999999,1535.4,22.64375,59.5625,55,96,0.573
2026-03-29,Bedroom,Fan,0.6551,27.429166666666664,86.2,22.39270833333333,60.690625000000004,30,96,0.312
2026-03-29,Bedroom,Lights,0.4627,19.28125,54.8,22.605208333333334,60.13125,36,96,0.375
2026-03-29,Kitchen,Heater,15.6251,651.0520833333334,2284.9,27.648958333333336,65.48645833333333,31,96,0.323
2026-03-29,Kitchen,Lights,1.1745,48.95104166666667,82.8,27.696875000000002,65.25937499999999,65,96,0.677
2026-03-29,Living Room,AC,17.232,718.00625,1722.7,24.508333333333336,56.39479166666666,44,96,0.458
2026-03-29,Living Room,Fan,0.7986,33.384375,85.3,24.332291666666666,57.46875,41,96,0.427
2026-03-29,Living Room,Lights,0.6351,26.463541666666668,69.0,24.628125,57.378125000000004,40,96,0.417
2026-03-29,Office,AC,12.7971,533.2125,1792.3,24.613541666666666,51.20729166666666,31,96,0.323
2026-03-29,Office,Fan,0.7729,32.31875,84.7,24.471875,52.869791666666664,38,96,0.396
2026-03-29,Office,Lights,0.8934,37.23020833333333,89.2,24.65833333333333,52.38333333333333,45,96,0.469
2026-03-30,Bathroom,Heater,7.3597,306.65000000000003,1839.9,24.285416666666666,72.82291666666667,18,96,0.188
2026-03-30,Bathroom,Lights,0.5067,21.10625,47.8,24.144791666666666,71.625,46,96,0.479
2026-03-30,Bedroom,AC,15.8373,659.9052083333333,1549.8,21.107291666666665,60.71041666666667,45,96,0.469
2026-03-30,Bedroom,Fan,0.46059999999999995,19.351041666666667,85.7,21.417708333333334,61.36145833333333,20,96,0.208
2026-03-30,Bedroom,Lights,0.4773,19.876041666666666,54.9,21.256249999999998,59.95208333333333,38,96,0.396
2026-03-30,Kitchen,Heater,13.1961,549.8364583333333,2278.5,26.453125,65.65208333333334,26,96,0.271
2026-03-30,Kitchen,Lights,1.0138,42.248958333333334,82.8,26.102083333333336,64.659375,54,96,0.562
2026-03-30,Living Room,AC,10.3921,433.0020833333333,1714.6,23.284375,57.463541666666664,25,96,0.26
2026-03-30,Living Room,Fan,0.7453,31.182291666666668,86.2,23.503125,58.34166666666667,36,96,0.375
2026-03-30,Living Room,Lights,0.6463,26.915625000000002,68.6,23.178124999999998,56.83958333333334,41,96,0.427
2026-03-30,Office,AC,14.4448,601.86875,1799.0,23.400000000000002,52.521875,34,96,0.354
2026-03-30,Office,Fan,0.748,31.276041666666668,84.5,23.50208333333333,53.053125,37,96,0.385
2026-03-30,Office,Lights,1.056,44.00208333333333,89.6,23.253125,51.755208333333336,54,96,0.562
2026-03-31,Bathroom,Heater,8.0429,335.1125,1830.4,25.76875,72.496875,19,96,0.198
2026-03-31,Bathroom,Lights,0.4779,19.912499999999998,48.3,25.632291666666664,71.33437500000001,43,96,0.448
2026-03-31,Bedroom,AC,17.6114,733.790625,1549.0,22.76875,59.47291666666666,50,96,0.521
2026-03-31,Bedroom,Fan,0.6403,26.820833333333336,86.1,22.697916666666668,60.53333333333333,29,96,0.302
2026-03-31,Bedroom,Lights,0.5068,21.121875,54.1,22.639583333333334,60.02291666666667,40,96,0.417
2026-03-31,Kitchen,Heater,12.5205,521.6875,2297.4,27.65416666666667,65.72916666666667,24,96,0.25
2026-03-31,Kitchen,Lights,1.163,48.46875,82.0,27.610416666666666,64.72500000000001,62,96,0.646
2026-03-31,Living Room,AC,14.162,590.1,1714.8,24.74791666666667,56.77395833333333,36,96,0.375
2026-03-31,Living Room,Fan,0.7114,29.776041666666668,85.1,24.708333333333332,57.290625,34,96,0.354
